DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,07/01/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,09/01/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,09/01/2023,FEMENINO,MENORES,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/01/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,11/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,12/01/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,14/01/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,14/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,16/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,17/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,20/01/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,22/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,24/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,25/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,25/01/2023,NO REPORTADO ,NO REPORTADO ,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,30/01/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,30/01/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,31/01/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,01/02/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,06/02/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,07/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,08/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,08/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,09/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,09/02/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/02/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,11/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,14/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,15/02/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,16/02/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,17/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,17/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,21/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,22/02/2023,FEMENINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,22/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,23/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,25/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/02/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,27/02/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,01/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/03/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,03/03/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,05/03/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,11/03/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,11/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,12/03/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,12/03/2023,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,14/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,15/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,16/03/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,16/03/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,17/03/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/03/2023,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,19/03/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,20/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,21/03/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,22/03/2023,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,22/03/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,22/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,24/03/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,24/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,25/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/03/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,27/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,28/03/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,29/03/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,30/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,31/03/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,03/04/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,04/04/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,04/04/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,06/04/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,07/04/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,08/04/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/04/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,11/04/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,12/04/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,12/04/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/04/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,14/04/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,15/04/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,16/04/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/04/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/04/2023,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/04/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,19/04/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,19/04/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,20/04/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,24/04/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/04/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/04/2023,NO REPORTADO ,NO REPORTADO ,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,27/04/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,28/04/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,28/04/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,01/05/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/05/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/05/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/05/2023,MASCULINO,MENORES,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/05/2023,NO REPORTADO ,NO REPORTADO ,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,03/05/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,05/05/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,05/05/2023,MASCULINO,ADULTOS,4
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,08/05/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,08/05/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,09/05/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,09/05/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/05/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,11/05/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,11/05/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,12/05/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/05/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,15/05/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,17/05/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/05/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,21/05/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,22/05/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,23/05/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,24/05/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,25/05/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/05/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,27/05/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,29/05/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,30/05/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,31/05/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,31/05/2023,NO REPORTADO ,NO REPORTADO ,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,04/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,05/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,06/06/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,08/06/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,08/06/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/06/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/06/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/06/2023,NO REPORTADO ,NO REPORTADO ,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,14/06/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,14/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,15/06/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,15/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,16/06/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,16/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,17/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/06/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/06/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,20/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,21/06/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,21/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,23/06/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,23/06/2023,MASCULINO,ADULTOS,4
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,24/06/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/06/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/06/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,27/06/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,27/06/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,29/06/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,01/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,01/07/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,03/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,03/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,04/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,05/07/2023,NO REPORTADO ,NO REPORTADO ,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,06/07/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,06/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,06/07/2023,NO REPORTADO ,NO REPORTADO ,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,08/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,08/07/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,09/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,10/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,11/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,12/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,13/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,16/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,16/07/2023,NO REPORTADO ,NO REPORTADO ,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,17/07/2023,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,17/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,18/07/2023,NO REPORTADO ,NO REPORTADO ,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,19/07/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,19/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,20/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,20/07/2023,MASCULINO,MENORES,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,21/07/2023,FEMENINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,21/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,22/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,23/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,24/07/2023,FEMENINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,25/07/2023,FEMENINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,25/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,26/07/2023,MASCULINO,ADULTOS,3
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,27/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,28/07/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,28/07/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,29/07/2023,MASCULINO,ADULTOS,2
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,31/07/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,01/08/2023,FEMENINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,01/08/2023,MASCULINO,ADULTOS,1
CUNDINAMARCA,Bogotá D.C. (CT),11001000,LLAMADA TELEFONICA,02/08/2023,FEMENINO,ADULTOS,4
